298,He hath twice or thrice cut Cupid’s bowstring<comma> and the little hangman dare not shoot at him,dare not
299,I know not that<comma> when he knows what I know,know not
300,Wonder not till further warrant,Wonder not
302,If you dare not trust that you see<comma> confess not that you know,confess not
303,Nay<comma> by ’r Lady<comma> I am not such a fool to think what I list<comma> nor I list not to think what I can<comma> nor indeed I cannot think<comma> if I would think my heart out of thinking<comma> that you are in love or that you will be in love or that you can be in love,list not
304,And how you may be converted I know not<comma> but methinks you look with your eyes as other women do,know not
305,Give not this rotten orange to your friend,Give not
306,Comes not that blood as modest evidence To witness simple virtue,Comes not
307,Sweet prince<comma> why speak not you,speak not
308,This looks not like a nuptial,looks not
309,O Fate<comma> take not away thy heavy hand,take not
310,For my part<comma> I am so attired in wonder I know not what to say,know not
313,Call me a fool<comma> Trust not my reading nor my observations<comma> Which with experimental seal doth warrant The tenor of my book; trust not my age<comma> My reverence<comma> calling<comma> nor divinity<comma> If this sweet lady lie not guiltless here Under some biting error,lie not
314,Time hath not yet so dried this blood of mine<comma> Nor age so eat up my invention<comma> Nor fortune made such havoc of my means<comma> Nor my bad life reft me so much of friends<comma> But they shall find<comma> awaked in such a kind<comma> Both strength of limb and policy of mind<comma> Ability in means and choice of friends<comma> To quit me of them throughly,hath not
315,For it so falls out That what we have we prize not to the worth Whiles we enjoy it<comma> but being lacked and lost<comma> Why then we rack the value<comma> then we find The virtue that possession would not show us Whiles it was ours,prize not
316,Then shall he mourn<comma> If ever love had interest in his liver<comma> And wish he had not so accused her<comma> No<comma> though he thought his accusation true,had not
317,Let this be so<comma> and doubt not but success Will fashion the event in better shape Than I can lay it down in likelihood,doubt not
318,And if it sort not well<comma> you may conceal her<comma> As best befits her wounded reputation<comma> In some reclusive and religious life<comma> Out of all eyes<comma> tongues<comma> minds<comma> and injuries,sort not
319,It were as possible for me to say I loved nothing so well as you<comma> but believe me not<comma> and yet I lie not; I confess nothing<comma> nor I deny nothing,lie not
320,I will swear by it that you love me<comma> and I will make him eat it that says I love not you,love not
321,Master constable<comma> you go not the way to examine,go not
322,But masters<comma> remember that I am an ass<comma> though it be not written down<comma> yet forget not that I am an ass,forget not
323,Give not me counsel<comma> Nor let no comforter delight mine ear But such a one whose wrongs do suit with mine,Give not
324,Yet bend not all the harm upon yourself,bend not
325,I speak not like a dotard nor a fool<comma> As under privilege of age to brag What I have done being young<comma> or what would do Were I not old,speak not
326,You say not right<comma> old man,say not
327,Runs not this speech like iron through your blood,Runs not
328,I know not how to pray your patience<comma> Yet I must speak,know not
329,No<comma> by my soul<comma> she was not<comma> Nor knew not what she did when she spoke to me<comma> But always hath been just and virtuous In anything that I do know by her,knew not
330,It appears not in this confession,appears not
331,Tush<comma> fear not<comma> man,fear not
332,Think not on him till tomorrow,Think not
333,Or who knows If the scarce-bearded Caesar have not sent His powerful mandate to you:“ Do this<comma> or this; Take in that kingdom<comma> and enfranchise that,have not
334,,Speak not
335,I make not<comma> but foresee,make not
336,Vex not his prescience,Vex not
337,Speak to me home; mince not the general tongue,mince not
338,Our Italy Shines o’er with civil swords; Sextus Pompeius Makes his approaches to the port of Rome; Equality of two domestic powers Breed scrupulous faction; the hated grown to strength Are newly grown to love; the condemned Pompey<comma> Rich in his father’s honor<comma> creeps apace Into the hearts of such as have not thrived Upon the present state<comma> whose numbers threaten; And quietness<comma> grown sick of rest<comma> would purge By any desperate change,have not
339,Doubt not<comma> sir,Doubt not
340,Madam<comma> I trust not so,trust not
341,Not now to hear thee sing,sing Not
342,His wife that’s dead did trespasses to Caesar; His brother warred upon him<comma> although I think Not moved by Antony,think Not
343,I know not<comma> Menas<comma> How lesser enmities may give way to greater,know not
344,Noble friends<comma> That which combined us was most great<comma> and let not A leaner action rend us,let not
345,Say not so<comma> Agrippa,Say not
346,— My Octavia<comma> Read not my blemishes in the world’s report,Read not
347,I have not kept my square<comma> but that to come Shall all be done by th’ rule,have not
348,Therefore<comma> O Antony<comma> stay not by his side,stay not
349,Gracious madam<comma> I that do bring the news made not the match,made not
350,Some innocents ’scape not the thunderbolt,’scape not
351,At land indeed Thou dost o’ercount me of my father’s house; But since the cuckoo builds not for himself<comma> Remain in ’t as thou mayst,builds not
352,Well<comma> I know not What counts harsh Fortune casts upon my face<comma> But in my bosom shall she never come To make my heart her vassal,know not
353,We looked not for Mark Antony here,looked not
354,Not till you have slept,slept Not
355,— Most noble Antony<comma> Let not the piece of virtue which is set Betwixt us<comma> as the cement of our love To keep it builded<comma> be the ram to batter The fortress of it,Let not
356,Good Majesty<comma> Herod of Jewry dare not look upon you But when you are well pleased,dare not
357,O<comma> my good lord<comma> Believe not all<comma> or if you must believe<comma> Stomach not all,Believe not
358,Caesar<comma> and that<comma> having in Sicily Sextus Pompeius spoiled<comma> we had not rated him His part o’ th’ isle,had not
359,You have not called me so<comma> nor have you cause,have not
360,You come not Like Caesar’s sister,come not
361,Speak not against it,Speak not
362,But these offers<comma> Which serve not for his vantage<comma> he shakes off<comma> And so should you,serve not
363,Trust not to rotten planks,Trust not
364,Soldier<comma> thou art<comma> but his whole action grows Not in the power on ’t,grows Not
365,Strike not by land<comma> keep whole,Strike not
366,Provoke not battle Till we have done at sea,Provoke not
367,Pray you look not sad<comma> Nor make replies of loathness,look not
368,Fall not a tear<comma> I say; one of them rates All that is won and lost,Fall not
369,— Thus then<comma> thou most renowned: Caesar entreats Not to consider in what case thou stand’st Further than he is Caesar,entreats Not
370,He knows that you embrace not Antony As you did love<comma> but as you feared him,embrace not
371,For I am sure<comma> Though you can guess what temperance should be<comma> You know not what it is,know not
